start_date,end_date,start_act360_years,forward_period_days,forward_rate
2043-01-16,2043-02-13,16.566666666666666,28,0.07389781868823901
2043-01-23,2043-02-20,16.586111111111112,28,0.07389539834498463
2043-01-30,2043-02-27,16.605555555555554,28,0.07389297044535757
2043-02-06,2043-03-06,16.625,28,0.07389053507691067
2043-02-13,2043-03-13,16.644444444444446,28,0.07388809232670283
2043-02-20,2043-03-20,16.663888888888888,28,0.07388564228137337
2043-02-27,2043-03-27,16.683333333333334,28,0.07388318502706191
2043-03-06,2043-04-03,16.70277777777778,28,0.07388072064944565
2043-03-13,2043-04-10,16.72222222222222,28,0.0738782492337764
2043-03-20,2043-04-17,16.741666666666667,28,0.07387577086480634
2043-03-27,2043-04-24,16.761111111111113,28,0.0738732856268395
2043-04-03,2043-05-01,16.780555555555555,28,0.0738707936037459
2043-04-10,2043-05-08,16.8,28,0.07386829487890458
2043-04-17,2043-05-15,16.819444444444443,28,0.07386578953526916
2043-04-24,2043-05-22,16.83888888888889,28,0.07386327765533368
2043-05-01,2043-05-29,16.858333333333334,28,0.07386075932112966
2043-05-08,2043-06-05,16.877777777777776,28,0.07385823461426037
2043-05-15,2043-06-12,16.897222222222222,28,0.07385570361586666
2043-05-22,2043-06-19,16.916666666666668,28,0.07385316640663536
2043-05-29,2043-06-26,16.93611111111111,28,0.0738506230668366
2043-06-05,2043-07-03,16.955555555555556,28,0.07384807367627223
2043-06-12,2043-07-10,16.975,28,0.0738455183143102
2043-06-19,2043-07-17,16.994444444444444,28,0.07384295705989308
2043-06-26,2043-07-24,17.01388888888889,28,0.07384038999149808
2043-07-03,2043-07-31,17.033333333333335,28,0.07383781718718563
2043-07-10,2043-08-07,17.052777777777777,28,0.07383523872457934
2043-07-17,2043-08-14,17.072222222222223,28,0.07383265468084892
2043-07-24,2043-08-21,17.091666666666665,28,0.07383006513275868
2043-07-31,2043-08-28,17.11111111111111,28,0.07382747015662755
2043-08-07,2043-09-04,17.130555555555556,28,0.07382486982833486
2043-08-14,2043-09-11,17.15,28,0.07382226422337165
2043-08-21,2043-09-18,17.169444444444444,28,0.07381965341675503
2043-08-28,2043-09-25,17.18888888888889,28,0.07381703748309963
2043-09-04,2043-10-02,17.208333333333332,28,0.07381441649660893
2043-09-11,2043-10-09,17.227777777777778,28,0.07381179053103537
2043-09-18,2043-10-16,17.247222222222224,28,0.0738091596597317
2043-09-25,2043-10-23,17.266666666666666,28,0.0738065239556253
2043-10-02,2043-10-30,17.28611111111111,28,0.0738038834912239
2043-10-09,2043-11-06,17.305555555555557,28,0.07380123833862978
2043-10-16,2043-11-13,17.325,28,0.07379858856952565
2043-10-23,2043-11-20,17.344444444444445,28,0.07379593425517163
2043-10-30,2043-11-27,17.363888888888887,28,0.07379327546643388
2043-11-06,2043-12-04,17.383333333333333,28,0.07379061227375892
2043-11-13,2043-12-11,17.40277777777778,28,0.07378794474716788
2043-11-20,2043-12-18,17.42222222222222,28,0.0737852729563136
2043-11-27,2043-12-25,17.441666666666666,28,0.07378259697042072
2043-12-04,2044-01-01,17.461111111111112,28,0.07377991685828565
2043-12-11,2044-01-08,17.480555555555554,28,0.07377723268837359
2043-12-18,2044-01-15,17.5,28,0.07377454452867305
2043-12-25,2044-01-22,17.519444444444446,28,0.0737718524468099
2044-01-01,2044-01-29,17.538888888888888,28,0.07376915651001609
2044-01-08,2044-02-05,17.558333333333334,28,0.07376645678510675
2044-01-15,2044-02-12,17.57777777777778,28,0.07376375333851445
2044-01-22,2044-02-19,17.59722222222222,28,0.07376104623628635
2044-01-29,2044-02-26,17.616666666666667,28,0.07375833554406139
2044-02-05,2044-03-04,17.636111111111113,28,0.07375562132708735
2044-02-12,2044-03-11,17.655555555555555,28,0.07375290365025235
2044-02-19,2044-03-18,17.675,28,0.0737501825780191
2044-02-26,2044-03-25,17.694444444444443,28,0.07374745817448775
2044-03-04,2044-04-01,17.71388888888889,28,0.0737447305033645
2044-03-11,2044-04-08,17.733333333333334,28,0.07374199962796155
2044-03-18,2044-04-15,17.752777777777776,28,0.07373926561125423
2044-03-25,2044-04-22,17.772222222222222,28,0.07373652851578395
2044-04-01,2044-04-29,17.791666666666668,28,0.07373378840374098
2044-04-08,2044-05-06,17.81111111111111,28,0.0737310453369387
2044-04-15,2044-05-13,17.830555555555556,28,0.07372829937679942
2044-04-22,2044-05-20,17.85,28,0.0737255505843886
2044-04-29,2044-05-27,17.869444444444444,28,0.0737227990204005
2044-05-06,2044-06-03,17.88888888888889,28,0.0737200447451298
2044-05-13,2044-06-10,17.908333333333335,28,0.07371728781853706
2044-05-20,2044-06-17,17.927777777777777,28,0.07371452830020037
2044-05-27,2044-06-24,17.947222222222223,28,0.07371176624931236
2044-06-03,2044-07-01,17.966666666666665,28,0.07370900172473739
2044-06-10,2044-07-08,17.98611111111111,28,0.07370623478494011
2044-06-17,2044-07-15,18.005555555555556,28,0.07370346548803403
2044-06-24,2044-07-22,18.025,28,0.0737006938917958
2044-07-01,2044-07-29,18.044444444444444,28,0.07369792005361095
2044-07-08,2044-08-05,18.06388888888889,28,0.07369514403050813
2044-07-15,2044-08-12,18.083333333333332,28,0.07369236587918485
2044-07-22,2044-08-19,18.102777777777778,28,0.07368958565596749
2044-07-29,2044-08-26,18.122222222222224,28,0.07368680341679701
2044-08-05,2044-09-02,18.141666666666666,28,0.07368401921733746
2044-08-12,2044-09-09,18.16111111111111,28,0.0736812331128332
2044-08-19,2044-09-16,18.180555555555557,28,0.07367844515819463
2044-08-26,2044-09-23,18.2,28,0.07367565540802376
2044-09-02,2044-09-30,18.219444444444445,28,0.07367286391651152
2044-09-09,2044-10-07,18.238888888888887,28,0.07367007073755197
2044-09-16,2044-10-14,18.258333333333333,28,0.07366727592468227
2044-09-23,2044-10-21,18.27777777777778,28,0.07366447953108272
2044-09-30,2044-10-28,18.29722222222222,28,0.07366168160962536
2044-10-07,2044-11-04,18.316666666666666,28,0.07365888221279672
2044-10-14,2044-11-11,18.336111111111112,28,0.07365608139277795
2044-10-21,2044-11-18,18.355555555555554,28,0.07365327920141043
2044-10-28,2044-11-25,18.375,28,0.0736504756901844
2044-11-04,2044-12-02,18.394444444444446,28,0.07364767091027323
2044-11-11,2044-12-09,18.413888888888888,28,0.07364486491251336
2044-11-18,2044-12-16,18.433333333333334,28,0.07364205774740157
2044-11-25,2044-12-23,18.45277777777778,28,0.07363924946510629
2044-12-02,2044-12-30,18.47222222222222,28,0.07363644011547908
2044-12-09,2045-01-06,18.491666666666667,28,0.0736336297480289
2044-12-16,2045-01-13,18.511111111111113,28,0.07363081841195067
2044-12-23,2045-01-20,18.530555555555555,28,0.07362800615611675
2044-12-30,2045-01-27,18.55,28,0.07362519302905403
2045-01-06,2045-02-03,18.569444444444443,28,0.07362237907900676
2045-01-13,2045-02-10,18.58888888888889,28,0.07361956435384524
2045-01-20,2045-02-17,18.608333333333334,28,0.07361674890116568
2045-01-27,2045-02-24,18.627777777777776,28,0.07361393276824739
2045-02-03,2045-03-03,18.647222222222222,28,0.07361111600201856
2045-02-10,2045-03-10,18.666666666666668,28,0.07360829864912187
2045-02-17,2045-03-17,18.68611111111111,28,0.07360548075588026
2045-02-24,2045-03-24,18.705555555555556,28,0.07360266236829695
2045-03-03,2045-03-31,18.725,28,0.07359984353205538
2045-03-10,2045-04-07,18.744444444444444,28,0.0735970242925678
2045-03-17,2045-04-14,18.76388888888889,28,0.07359420469489246
2045-03-24,2045-04-21,18.783333333333335,28,0.07359138478381638
2045-03-31,2045-04-28,18.802777777777777,28,0.07358856460380402
2045-04-07,2045-05-05,18.822222222222223,28,0.07358574419901144
2045-04-14,2045-05-12,18.841666666666665,28,0.073582923613315
2045-04-21,2045-05-19,18.86111111111111,28,0.07358010289025417
2045-04-28,2045-05-26,18.880555555555556,28,0.0735772820730886
2045-05-05,2045-06-02,18.9,28,0.07357446120479537
2045-05-12,2045-06-09,18.919444444444444,28,0.0735716403280232
2045-05-19,2045-06-16,18.93888888888889,28,0.07356881948514106
2045-05-26,2045-06-23,18.958333333333332,28,0.07356599871822672
2045-06-02,2045-06-30,18.977777777777778,28,0.07356317806905249
2045-06-09,2045-07-07,18.997222222222224,28,0.07356035757909948
2045-06-16,2045-07-14,19.016666666666666,28,0.07355753728956614
2045-06-23,2045-07-21,19.03611111111111,28,0.07355471724136546
2045-06-30,2045-07-28,19.055555555555557,28,0.07355189747510213
2045-07-07,2045-08-04,19.075,28,0.07354907803112098
2045-07-14,2045-08-11,19.094444444444445,28,0.07354625894945288
2045-07-21,2045-08-18,19.113888888888887,28,0.073543440269866
2045-07-28,2045-08-25,19.133333333333333,28,0.07354062203182592
2045-08-04,2045-09-01,19.15277777777778,28,0.073537804274527
2045-08-11,2045-09-08,19.17222222222222,28,0.07353498703690667
2045-08-18,2045-09-15,19.191666666666666,28,0.07353217035756833
2045-08-25,2045-09-22,19.211111111111112,28,0.07352935427488985
2045-09-01,2045-09-29,19.230555555555554,28,0.07352653882694936
2045-09-08,2045-10-06,19.25,28,0.07352372405153945
2045-09-15,2045-10-13,19.269444444444446,28,0.0735209099861987
2045-09-22,2045-10-20,19.288888888888888,28,0.07351809666818587
2045-09-29,2045-10-27,19.308333333333334,28,0.07351528413447708
2045-10-06,2045-11-03,19.32777777777778,28,0.07351247242179154
2045-10-13,2045-11-10,19.34722222222222,28,0.07350966156658581
2045-10-20,2045-11-17,19.366666666666667,28,0.07350685160501096
2045-10-27,2045-11-24,19.386111111111113,28,0.07350404257300681
2045-11-03,2045-12-01,19.405555555555555,28,0.07350123450620202
2045-11-10,2045-12-08,19.425,28,0.07349842743997113
2045-11-17,2045-12-15,19.444444444444443,28,0.07349562140945462
2045-11-24,2045-12-22,19.46388888888889,28,0.07349281644949317
2045-12-01,2045-12-29,19.483333333333334,28,0.07349001259468199
2045-12-08,2046-01-05,19.502777777777776,28,0.07348720987935359
2045-12-15,2046-01-12,19.522222222222222,28,0.07348440833760359
2045-12-22,2046-01-19,19.541666666666668,28,0.07348160800322491
2045-12-29,2046-01-26,19.56111111111111,28,0.07347880890980786
2046-01-05,2046-02-02,19.580555555555556,28,0.07347601109065721
2046-01-12,2046-02-09,19.6,28,0.07347321457880941
2046-01-19,2046-02-16,19.619444444444444,28,0.07347041940709818
2046-01-26,2046-02-23,19.63888888888889,28,0.07346762560806035
2046-02-02,2046-03-02,19.658333333333335,28,0.07346483321400152
2046-02-09,2046-03-09,19.677777777777777,28,0.07346204225699315
2046-02-16,2046-03-16,19.697222222222223,28,0.07345925276881271
2046-02-23,2046-03-23,19.716666666666665,28,0.07345646478105206
2046-03-02,2046-03-30,19.73611111111111,28,0.07345367832501186
2046-03-09,2046-04-06,19.755555555555556,28,0.07345089343176442
2046-03-16,2046-04-13,19.775,28,0.07344811013215935
2046-03-23,2046-04-20,19.794444444444444,28,0.07344532845676076
2046-03-30,2046-04-27,19.81388888888889,28,0.07344254843593293
2046-04-06,2046-05-04,19.833333333333332,28,0.07343977009978035
2046-04-13,2046-05-11,19.852777777777778,28,0.07343699347816772
2046-04-20,2046-05-18,19.872222222222224,28,0.07343421860073704
2046-04-27,2046-05-25,19.891666666666666,28,0.07343144549689049
2046-05-04,2046-06-01,19.91111111111111,28,0.07342867419579045
2046-05-11,2046-06-08,19.930555555555557,28,0.07342590472635951
2046-05-18,2046-06-15,19.95,28,0.07342313711731473
2046-05-25,2046-06-22,19.969444444444445,28,0.07342037139709616
2046-06-01,2046-06-29,19.988888888888887,28,0.0734176075939641
2046-06-08,2046-07-06,20.008333333333333,28,0.07341484573592469
2046-06-15,2046-07-13,20.02777777777778,28,0.07341208585073858
2046-06-22,2046-07-20,20.04722222222222,28,0.07340932796598944
2046-06-29,2046-07-27,20.066666666666666,28,0.07340657210898398
2046-07-06,2046-08-03,20.086111111111112,28,0.07340381830683482
2046-07-13,2046-08-10,20.105555555555554,28,0.07340106658642329
2046-07-20,2046-08-17,20.125,28,0.07339831697440521
2046-07-27,2046-08-24,20.144444444444446,28,0.0733955694972166
2046-08-03,2046-08-31,20.163888888888888,28,0.07339282418108788
2046-08-10,2046-09-07,20.183333333333334,28,0.073390081052004
2046-08-17,2046-09-14,20.20277777777778,28,0.07338734013575003
2046-08-24,2046-09-21,20.22222222222222,28,0.07338460145789126
2046-08-31,2046-09-28,20.241666666666667,28,0.0733818650437731
2046-09-07,2046-10-05,20.261111111111113,28,0.07337913091853832
2046-09-14,2046-10-12,20.280555555555555,28,0.07337639910710696
2046-09-21,2046-10-19,20.3,28,0.07337366963417928
2046-09-28,2046-10-26,20.319444444444443,28,0.07337094252425569
2046-10-05,2046-11-02,20.33888888888889,28,0.07336821780163102
2046-10-12,2046-11-09,20.358333333333334,28,0.07336549549037175
2046-10-19,2046-11-16,20.377777777777776,28,0.07336277561436161
2046-10-26,2046-11-23,20.397222222222222,28,0.07336005819724743
2046-11-02,2046-11-30,20.416666666666668,28,0.07335734326249042
2046-11-09,2046-12-07,20.43611111111111,28,0.07335463083335197
2046-11-16,2046-12-14,20.455555555555556,28,0.07335192093287368
2046-11-23,2046-12-21,20.475,28,0.0733492135839001
2046-11-30,2046-12-28,20.494444444444444,28,0.07334650880908741
2046-12-07,2047-01-04,20.51388888888889,28,0.07334380663086051
2046-12-14,2047-01-11,20.533333333333335,28,0.07334110707146449
2046-12-21,2047-01-18,20.552777777777777,28,0.07333841015296169
2046-12-28,2047-01-25,20.572222222222223,28,0.0733357158971775
2047-01-04,2047-02-01,20.591666666666665,28,0.07333302432577174
2047-01-11,2047-02-08,20.61111111111111,28,0.0733303354602101
2047-01-18,2047-02-15,20.630555555555556,28,0.0733276493217356
2047-01-25,2047-02-22,20.65,28,0.07332496593142565
2047-02-01,2047-03-01,20.669444444444444,28,0.07332228531014355
2047-02-08,2047-03-08,20.68888888888889,28,0.07331960747857849
2047-02-15,2047-03-15,20.708333333333332,28,0.07331693245722835
2047-02-22,2047-03-22,20.727777777777778,28,0.07331426026638546
2047-03-01,2047-03-29,20.747222222222224,28,0.07331159092617945
2047-03-08,2047-04-05,20.766666666666666,28,0.07330892445651724
2047-03-15,2047-04-12,20.78611111111111,28,0.07330626087714874
2047-03-22,2047-04-19,20.805555555555557,28,0.07330360020762404
2047-03-29,2047-04-26,20.825,28,0.07330094246731621
2047-04-05,2047-05-03,20.844444444444445,28,0.0732982876754156
2047-04-12,2047-05-10,20.863888888888887,28,0.07329563585092133
2047-04-19,2047-05-17,20.883333333333333,28,0.07329298701265545
2047-04-26,2047-05-24,20.90277777777778,28,0.07329034117925451
2047-05-03,2047-05-31,20.92222222222222,28,0.07328769836919229
2047-05-10,2047-06-07,20.941666666666666,28,0.07328505860073418
2047-05-17,2047-06-14,20.961111111111112,28,0.07328242189200568
2047-05-24,2047-06-21,20.980555555555554,28,0.07327978826091819
2047-05-31,2047-06-28,21.0,28,0.07327715772522606
2047-06-07,2047-07-05,21.019444444444446,28,0.07327453030252094
2047-06-14,2047-07-12,21.038888888888888,28,0.07327190601018607
2047-06-21,2047-07-19,21.058333333333334,28,0.0732692848654648
2047-06-28,2047-07-26,21.07777777777778,28,0.0732666668854092
2047-07-05,2047-08-02,21.09722222222222,28,0.07326405208691433
2047-07-12,2047-08-09,21.116666666666667,28,0.07326144048668683
2047-07-19,2047-08-16,21.136111111111113,28,0.07325883210128487
2047-07-26,2047-08-23,21.155555555555555,28,0.07325622694707823
2047-08-02,2047-08-30,21.175,28,0.07325362504026822
2047-08-09,2047-09-06,21.194444444444443,28,0.07325102639692199
2047-08-16,2047-09-13,21.21388888888889,28,0.07324843103290972
2047-08-23,2047-09-20,21.233333333333334,28,0.07324583896394168
2047-08-30,2047-09-27,21.252777777777776,28,0.07324325020558257
2047-09-06,2047-10-04,21.272222222222222,28,0.07324066477320296
2047-09-13,2047-10-11,21.291666666666668,28,0.0732380826820278
2047-09-20,2047-10-18,21.31111111111111,28,0.07323550394713646
2047-09-27,2047-10-25,21.330555555555556,28,0.07323292858341704
2047-10-04,2047-11-01,21.35,28,0.07323035660563486
2047-10-11,2047-11-08,21.369444444444444,28,0.07322778802836113
2047-10-18,2047-11-15,21.38888888888889,28,0.0732252228660186
2047-10-25,2047-11-22,21.408333333333335,28,0.07322266113290724
2047-11-01,2047-11-29,21.427777777777777,28,0.07322010284310153
2047-11-08,2047-12-06,21.447222222222223,28,0.07321754801060168
2047-11-15,2047-12-13,21.466666666666665,28,0.07321499664920239
2047-11-22,2047-12-20,21.48611111111111,28,0.07321244877254131
2047-11-29,2047-12-27,21.505555555555556,28,0.07320990439414762
2047-12-06,2048-01-03,21.525,28,0.07320736352735066
2047-12-13,2048-01-10,21.544444444444444,28,0.07320482618535129
2047-12-20,2048-01-17,21.56388888888889,28,0.0732022923812105
2047-12-27,2048-01-24,21.583333333333332,28,0.07319976212782368
2048-01-03,2048-01-31,21.602777777777778,28,0.0731972354379378
2048-01-10,2048-02-07,21.622222222222224,28,0.07319471232416845
2048-01-17,2048-02-14,21.641666666666666,28,0.0731921927989714
2048-01-24,2048-02-21,21.66111111111111,28,0.0731896768746511
2048-01-31,2048-02-28,21.680555555555557,28,0.07318716456338922
2048-02-07,2048-03-06,21.7,28,0.07318465587720471
2048-02-14,2048-03-13,21.719444444444445,28,0.07318215082797666
2048-02-21,2048-03-20,21.738888888888887,28,0.07317964942745281
2048-02-28,2048-03-27,21.758333333333333,28,0.07317715168721531
2048-03-06,2048-04-03,21.77777777777778,28,0.07317465761874356
2048-03-13,2048-04-10,21.79722222222222,28,0.07317216723333424
2048-03-20,2048-04-17,21.816666666666666,28,0.07316968054217268
2048-03-27,2048-04-24,21.836111111111112,28,0.07316719755631006
2048-04-03,2048-05-01,21.855555555555554,28,0.07316471828663763
2048-04-10,2048-05-08,21.875,28,0.07316224274392967
2048-04-17,2048-05-15,21.894444444444446,28,0.07315977093880623
2048-04-24,2048-05-22,21.913888888888888,28,0.07315730288177319
2048-05-01,2048-05-29,21.933333333333334,28,0.07315483858318515
2048-05-08,2048-06-05,21.95277777777778,28,0.07315237805326248
2048-05-15,2048-06-12,21.97222222222222,28,0.07314992130212852
2048-05-22,2048-06-19,21.991666666666667,28,0.07314746833971247
2048-05-29,2048-06-26,22.011111111111113,28,0.07314501917586647
2048-06-05,2048-07-03,22.030555555555555,28,0.0731425738202913
2048-06-12,2048-07-10,22.05,28,0.07314013228255645
2048-06-19,2048-07-17,22.069444444444443,28,0.07313769457210581
2048-06-26,2048-07-24,22.08888888888889,28,0.07313526069825477
2048-07-03,2048-07-31,22.108333333333334,28,0.07313283067019315
2048-07-10,2048-08-07,22.127777777777776,28,0.07313040449697367
2048-07-17,2048-08-14,22.147222222222222,28,0.07312798218755491
2048-07-24,2048-08-21,22.166666666666668,28,0.07312556375072125
2048-07-31,2048-08-28,22.18611111111111,28,0.07312314919518574
2048-08-07,2048-09-04,22.205555555555556,28,0.07312073852949297
2048-08-14,2048-09-11,22.225,28,0.07311833176208474
2048-08-21,2048-09-18,22.244444444444444,28,0.0731159289012887
2048-08-28,2048-09-25,22.26388888888889,28,0.07311352995528969
2048-09-04,2048-10-02,22.283333333333335,28,0.07311113493218985
2048-09-11,2048-10-09,22.302777777777777,28,0.07310874383992852
2048-09-18,2048-10-16,22.322222222222223,28,0.07310635668633372
2048-09-25,2048-10-23,22.341666666666665,28,0.07310397347914785
2048-10-02,2048-10-30,22.36111111111111,28,0.07310159422595909
2048-10-09,2048-11-06,22.380555555555556,28,0.0730992189342472
2048-10-16,2048-11-13,22.4,28,0.07309684761141197
2048-10-23,2048-11-20,22.419444444444444,28,0.07309448026467047
2048-10-30,2048-11-27,22.43888888888889,28,0.07309211690117699
2048-11-06,2048-12-04,22.458333333333332,28,0.0730897575279659
2048-11-13,2048-12-11,22.477777777777778,28,0.07308740215192883
2048-11-20,2048-12-18,22.497222222222224,28,0.07308505077987748
2048-11-27,2048-12-25,22.516666666666666,28,0.07308270341850363
2048-12-04,2049-01-01,22.53611111111111,28,0.07308036007436204
2048-12-11,2049-01-08,22.555555555555557,28,0.0730780207539418
2048-12-18,2049-01-15,22.575,28,0.07307568546359214
2048-12-25,2049-01-22,22.594444444444445,28,0.0730733542095452
2049-01-01,2049-01-29,22.613888888888887,28,0.07307102699795319
2049-01-08,2049-02-05,22.633333333333333,28,0.07306870383483702
2049-01-15,2049-02-12,22.65277777777778,28,0.07306638472612338
2049-01-22,2049-02-19,22.67222222222222,28,0.07306406967763333
2049-01-29,2049-02-26,22.691666666666666,28,0.07306175869507373
2049-02-05,2049-03-05,22.711111111111112,28,0.07305945178403725
2049-02-12,2049-03-12,22.730555555555554,28,0.07305714895004803
2049-02-19,2049-03-19,22.75,28,0.07305485019847037
2049-02-26,2049-03-26,22.769444444444446,28,0.07305255553463143
2049-03-05,2049-04-02,22.788888888888888,28,0.07305026496370706
2049-03-12,2049-04-09,22.808333333333334,28,0.07304797849078463
2049-03-19,2049-04-16,22.82777777777778,28,0.0730456961208573
2049-03-26,2049-04-23,22.84722222222222,28,0.07304341785880686
2049-04-02,2049-04-30,22.866666666666667,28,0.07304114370942948
2049-04-09,2049-05-07,22.886111111111113,28,0.07303887367740997
2049-04-16,2049-05-14,22.905555555555555,28,0.07303660776734468
2049-04-23,2049-05-21,22.925,28,0.07303434598370144
2049-04-30,2049-05-28,22.944444444444443,28,0.0730320883309053
2049-05-07,2049-06-04,22.96388888888889,28,0.07302983481323283
2049-05-14,2049-06-11,22.983333333333334,28,0.0730275854348864
2049-05-21,2049-06-18,23.002777777777776,28,0.07302534019999124
2049-05-28,2049-06-25,23.022222222222222,28,0.07302309911252707
2049-06-04,2049-07-02,23.041666666666668,28,0.07302086217644213
2049-06-11,2049-07-09,23.06111111111111,28,0.0730186293955391
2049-06-18,2049-07-16,23.080555555555556,28,0.07301640077356357
2049-06-25,2049-07-23,23.1,28,0.07301417631414406
2049-07-02,2049-07-30,23.119444444444444,28,0.07301195602083199
2049-07-09,2049-08-06,23.13888888888889,28,0.07300973989707892
2049-07-16,2049-08-13,23.158333333333335,28,0.07300752794624499
2049-07-23,2049-08-20,23.177777777777777,28,0.07300532017161901
2049-07-30,2049-08-27,23.197222222222223,28,0.07300311657636417
2049-08-06,2049-09-03,23.216666666666665,28,0.07300091716360083
2049-08-13,2049-09-10,23.23611111111111,28,0.07299872193631517
2049-08-20,2049-09-17,23.255555555555556,28,0.07299653089743911
2049-08-27,2049-09-24,23.275,28,0.07299434404981042
2049-09-03,2049-10-01,23.294444444444444,28,0.0729921613961726
2049-09-10,2049-10-08,23.31388888888889,28,0.07298998293918066
2049-09-17,2049-10-15,23.333333333333332,28,0.0729878086814154
2049-09-24,2049-10-22,23.352777777777778,28,0.07298563862536911
2049-10-01,2049-10-29,23.372222222222224,28,0.07298347277343988
2049-10-08,2049-11-05,23.391666666666666,28,0.07298131112796868
2049-10-15,2049-11-12,23.41111111111111,28,0.07297915369118232
2049-10-22,2049-11-19,23.430555555555557,28,0.07297700046524191
2049-10-29,2049-11-26,23.45,28,0.0729748514522258
2049-11-05,2049-12-03,23.469444444444445,28,0.07297270665412382
2049-11-12,2049-12-10,23.488888888888887,28,0.07297056607285729
2049-11-19,2049-12-17,23.508333333333333,28,0.07296842971026189
2049-11-26,2049-12-24,23.52777777777778,28,0.07296629756808194
2049-12-03,2049-12-31,23.54722222222222,28,0.07296416964799324
2049-12-10,2050-01-07,23.566666666666666,28,0.07296204595160592
2049-12-17,2050-01-14,23.586111111111112,28,0.07295992648041594
2049-12-24,2050-01-21,23.605555555555554,28,0.07295781123589354
2049-12-31,2050-01-28,23.625,28,0.07295570021938907
2050-01-07,2050-02-04,23.644444444444446,28,0.07295359343217868
2050-01-14,2050-02-11,23.663888888888888,28,0.07295149087548707
2050-01-21,2050-02-18,23.683333333333334,28,0.07294939255045334
2050-01-28,2050-02-25,23.70277777777778,28,0.07294729845813094
2050-02-04,2050-03-04,23.72222222222222,28,0.0729452085995105
2050-02-11,2050-03-11,23.741666666666667,28,0.07294312297551413
2050-02-18,2050-03-18,23.761111111111113,28,0.0729410415869669
2050-02-25,2050-03-25,23.780555555555555,28,0.07293896443465389
2050-03-04,2050-04-01,23.8,28,0.07293689151926028
2050-03-11,2050-04-08,23.819444444444443,28,0.07293482284141126
2050-03-18,2050-04-15,23.83888888888889,28,0.07293275840166924
2050-03-25,2050-04-22,23.858333333333334,28,0.07293069820048816
2050-04-01,2050-04-29,23.877777777777776,28,0.07292864223831907
2050-04-08,2050-05-06,23.897222222222222,28,0.07292659051548173
2050-04-15,2050-05-13,23.916666666666668,28,0.07292454303224163
2050-04-22,2050-05-20,23.93611111111111,28,0.07292249978883573
2050-04-29,2050-05-27,23.955555555555556,28,0.07292046078536682
2050-05-06,2050-06-03,23.975,28,0.07291842602191766
2050-05-13,2050-06-10,23.994444444444444,28,0.07291639549849968
2050-05-20,2050-06-17,24.01388888888889,28,0.07291436921502724
2050-05-27,2050-06-24,24.033333333333335,28,0.07291234717138614
2050-06-03,2050-07-01,24.052777777777777,28,0.07291032936737654
2050-06-10,2050-07-08,24.072222222222223,28,0.07290831580272153
2050-06-17,2050-07-15,24.091666666666665,28,0.07290630647712419
2050-06-24,2050-07-22,24.11111111111111,28,0.07290430139016202
2050-07-01,2050-07-29,24.130555555555556,28,0.07290230054139821
2050-07-08,2050-08-05,24.15,28,0.07290030393031602
2050-07-15,2050-08-12,24.169444444444444,28,0.0728983115563188
2050-07-22,2050-08-19,24.18888888888889,28,0.07289632341878136
2050-07-29,2050-08-26,24.208333333333332,28,0.07289433951698422
2050-08-05,2050-09-02,24.227777777777778,28,0.07289235985017088
2050-08-12,2050-09-09,24.247222222222224,28,0.07289038441750773
2050-08-19,2050-09-16,24.266666666666666,28,0.07288841321810688
2050-08-26,2050-09-23,24.28611111111111,28,0.07288644625102624
2050-09-02,2050-09-30,24.305555555555557,28,0.07288448351524661
2050-09-09,2050-10-07,24.325,28,0.07288252500971458
2050-09-16,2050-10-14,24.344444444444445,28,0.07288057073329673
2050-09-23,2050-10-21,24.363888888888887,28,0.07287862068480834
2050-09-30,2050-10-28,24.383333333333333,28,0.07287667486301322
2050-10-07,2050-11-04,24.40277777777778,28,0.07287473326659814
2050-10-14,2050-11-11,24.42222222222222,28,0.07287279589421848
2050-10-21,2050-11-18,24.441666666666666,28,0.07287086274446392
2050-10-28,2050-11-25,24.461111111111112,28,0.0728689338158528
2050-11-04,2050-12-02,24.480555555555554,28,0.0728670091068806
2050-11-11,2050-12-09,24.5,28,0.07286508861595431
2050-11-18,2050-12-16,24.519444444444446,28,0.07286317234143239
2050-11-25,2050-12-23,24.538888888888888,28,0.07286126028164475
2050-12-02,2050-12-30,24.558333333333334,28,0.0728593524348442
2050-12-09,2051-01-06,24.57777777777778,28,0.07285744879921222
2050-12-16,2051-01-13,24.59722222222222,28,0.07285554937293025
2050-12-23,2051-01-20,24.616666666666667,28,0.07285365415407982
2050-12-30,2051-01-27,24.636111111111113,28,0.07285176314070821
2051-01-06,2051-02-03,24.655555555555555,28,0.07284987633081702
2051-01-13,2051-02-10,24.675,28,0.0728479937223365
2051-01-20,2051-02-17,24.694444444444443,28,0.07284611531316543
2051-01-27,2051-02-24,24.71388888888889,28,0.07284424110114841
2051-02-03,2051-03-03,24.733333333333334,28,0.07284237108407009
2051-02-10,2051-03-10,24.752777777777776,28,0.07284050525967795
2051-02-17,2051-03-17,24.772222222222222,28,0.07283864362566529
2051-02-24,2051-03-24,24.791666666666668,28,0.0728367861796483
2051-03-03,2051-03-31,24.81111111111111,28,0.07283493291926314
2051-03-10,2051-04-07,24.830555555555556,28,0.07283308384202611
2051-03-17,2051-04-14,24.85,28,0.07283123894543632
2051-03-24,2051-04-21,24.869444444444444,28,0.0728293982269701
2051-03-31,2051-04-28,24.88888888888889,28,0.07282756168400097
